customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-101945,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,93.88,2673.0,Yes
CUST-101946,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.45,852.32,Yes
CUST-101947,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,92.57,277.7,No
CUST-101948,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.39,636.62,Yes
CUST-101949,Male,0,No,No,50,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),73.84,3690.08,No
CUST-101950,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.25,535.1,No
CUST-101951,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,82.34,5910.84,No
CUST-101952,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.87,631.79,No
CUST-101953,Male,0,Yes,No,38,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,59.83,2242.72,No
CUST-101954,Female,1,No,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.19,609.04,No
CUST-101955,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.37,136.38,Yes
CUST-101956,Female,1,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,67.23,83.35,No
CUST-101957,Female,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.82,936.73,Yes
CUST-101958,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.36,64.62,No
CUST-101959,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,47.93,135.79,No
CUST-101960,Female,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.07,2612.79,No
CUST-101961,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.16,115.79,Yes
CUST-101962,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.47,445.14,No
CUST-101963,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.46,993.07,Yes
CUST-101964,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),62.44,684.01,No
CUST-101965,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,86.32,434.78,No
CUST-101966,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.58,474.61,No
CUST-101967,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),110.28,4863.77,No
CUST-101968,Female,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),72.23,5219.53,No
CUST-101969,Male,1,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),95.0,2070.93,No
CUST-101970,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.58,2937.17,Yes
CUST-101971,Female,0,No,Yes,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),69.04,410.63,No
CUST-101972,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.63,204.11,No
CUST-101973,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,82.72,1353.09,No
CUST-101974,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,68.52,4891.27,No
CUST-101975,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.27,1136.17,No
CUST-101976,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,81.86,652.51,No
CUST-101977,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.9,423.19,Yes
CUST-101978,Male,1,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.7,1138.45,No
CUST-101979,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,99.91,1478.02,No
CUST-101980,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.55,1124.5,Yes
CUST-101981,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.3,1138.8,No
CUST-101982,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.65,497.09,Yes
CUST-101983,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,98.62,5437.94,No
CUST-101984,Female,0,No,No,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),75.68,761.34,Yes
CUST-101985,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),90.3,591.38,No
CUST-101986,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,93.19,3701.15,No
CUST-101987,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,76.54,1988.44,Yes
CUST-101988,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.8,106.89,No
CUST-101989,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.28,732.32,Yes
CUST-101990,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.09,1556.09,No
CUST-101991,Male,0,No,No,45,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.62,2667.72,No
CUST-101992,Male,1,No,No,72,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,61.55,4448.34,No
CUST-101993,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.97,1683.69,No
CUST-101994,Female,0,No,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.01,374.73,No
CUST-101995,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.0,695.76,No
CUST-101996,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.82,549.75,No
CUST-101997,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.58,915.38,No
CUST-101998,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,91.3,569.67,No
CUST-101999,Male,1,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.57,2120.29,Yes
CUST-102000,Female,0,No,No,62,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.19,5370.12,No
CUST-102001,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),98.89,592.69,No
CUST-102002,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),97.99,1852.13,No
CUST-102003,Male,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,71.82,922.61,Yes
CUST-102004,Female,0,No,No,31,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.22,2154.19,Yes
CUST-102005,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.41,1570.32,No
CUST-102006,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,93.98,2088.62,Yes
CUST-102007,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,68.04,349.85,No
CUST-102008,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),67.91,942.51,Yes
CUST-102009,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,48.94,Yes
CUST-102010,Male,1,No,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),61.93,519.11,No
CUST-102011,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.1,441.13,Yes
CUST-102012,Male,1,Yes,Yes,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,63.24,4544.2,No
CUST-102013,Female,1,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.73,237.51,Yes
CUST-102014,Female,1,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.01,608.47,No
CUST-102015,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.58,171.41,No
CUST-102016,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.49,893.76,No
CUST-102017,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.74,189.58,Yes
CUST-102018,Female,0,Yes,No,63,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,75.47,4764.97,No
CUST-102019,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,95.29,417.24,No
CUST-102020,Male,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.52,2625.22,Yes
CUST-102021,Female,1,Yes,No,28,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.4,1620.88,No
CUST-102022,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.87,2485.47,No
CUST-102023,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),90.28,1742.92,Yes
CUST-102024,Male,0,Yes,Yes,57,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.99,3844.02,No
CUST-102025,Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.15,1181.18,No
CUST-102026,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),91.03,1565.31,No
CUST-102027,Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.69,1721.9,No
CUST-102028,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.33,765.44,Yes
CUST-102029,Male,0,Yes,Yes,32,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.41,2522.08,Yes
CUST-102030,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.06,4107.48,No
CUST-102031,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.67,4835.69,No
CUST-102032,Male,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.35,1421.14,No
CUST-102033,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,86.67,1774.71,No
CUST-102034,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.61,1360.97,No
CUST-102035,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.12,2584.43,No
CUST-102036,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.96,1880.92,No
CUST-102037,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,94.33,3452.42,No
CUST-102038,Female,0,No,No,62,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,58.04,3596.66,No
CUST-102039,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,105.91,2321.57,Yes
CUST-102040,Male,1,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.41,866.86,No
CUST-102041,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.23,8.77,Yes
CUST-102042,Female,1,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.25,906.39,No
CUST-102043,Female,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.53,123.08,No
CUST-102044,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.9,1341.6,No
CUST-102045,Female,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.85,908.1,No
CUST-102046,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.1,4145.36,No
CUST-102047,Female,1,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,65.63,780.69,No
CUST-102048,Female,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.65,1089.69,No
CUST-102049,Female,1,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.97,3515.21,Yes
CUST-102050,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,93.99,3658.75,No
CUST-102051,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,95.79,792.55,No
CUST-102052,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.14,967.09,No
CUST-102053,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.11,582.01,No
CUST-102054,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,32.76,292.32,No
CUST-102055,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,81.0,804.86,No
CUST-102056,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.54,588.5,Yes
CUST-102057,Female,1,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.98,870.36,No
CUST-102058,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,88.32,3719.91,No
CUST-102059,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.1,730.45,No
CUST-102060,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.21,2037.58,No
CUST-102061,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.38,395.16,Yes
CUST-102062,Male,1,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),68.66,1372.73,No
CUST-102063,Female,0,No,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.16,1.04,No
CUST-102064,Female,1,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.11,3576.97,No
CUST-102065,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),101.75,2032.96,No
CUST-102066,Female,1,No,Yes,52,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),60.06,3096.05,No
CUST-102067,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.75,1944.29,No
CUST-102068,Male,0,No,Yes,31,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,54.28,1677.5,No
CUST-102069,Male,0,No,No,43,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),94.46,4050.53,No
CUST-102070,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),92.0,1097.67,No
CUST-102071,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,105.72,2435.15,No
CUST-102072,Male,0,No,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.73,2188.26,No
CUST-102073,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,75.49,771.98,Yes
CUST-102074,Female,0,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.22,254.25,Yes
CUST-102075,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,88.97,664.18,No
CUST-102076,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.96,348.78,Yes
CUST-102077,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,72.01,239.95,No
CUST-102078,Male,0,No,Yes,10,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.57,670.22,Yes
CUST-102079,Male,0,No,Yes,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.18,151.64,No
CUST-102080,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.39,742.14,Yes
CUST-102081,Male,0,No,Yes,18,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,67.9,1239.05,No
CUST-102082,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.76,293.51,No
CUST-102083,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,107.64,2786.58,No
CUST-102084,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.31,812.04,No
CUST-102085,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,85.67,1617.85,No
CUST-102086,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.84,55.29,No
CUST-102087,Female,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.97,4737.39,No
CUST-102088,Male,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.46,1154.01,No
CUST-102089,Male,0,No,Yes,24,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),73.61,1795.62,No
CUST-102090,Female,0,Yes,No,37,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.42,1951.8,No
CUST-102091,Male,0,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.33,96.01,Yes
CUST-102092,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,79.38,298.8,No
